43#99#2019-02-06#99#CREDITO_BANCARIO#99#43.20#99#033#99#00496#99#0#99#45000001#99#5#99#CORRENTE#99#Lanþamentos da tesouraria no ponto n¦ 1 \x0DDocumento: 1 - Mov. de Recebimento: 218/1/2DOCUMEN
52#99#2019-02-08#99#CREDITO_BANCARIO#99#417.80#99#104#99#02142#99#0#99#06000001#99#6#99#CORRENTE#99#Arrecadação Automática da Tributação \x0D
69#99#2019-02-18#99#CREDITO_BANCARIO#99#1446.71#99#001#99#3345#99#6#99#9631#99#8#99#CORRENTE#99#Lanþamentos da tesouraria no ponto n¦ 1 \x0DDocumento: 1 - Mov. de Recebimento: 345/1/1DOCUMEN
125#99#2019-03-12#99#CREDITO_BANCARIO#99#506.79#99#001#99#3345#99#6#99#4307#99#9#99#CORRENTE#99#Arrecadação Automática da Tributação \x0D
138#99#2019-03-15#99#CREDITO_BANCARIO#99#73.32#99#033#99#00496#99#0#99#45000001#99#5#99#CORRENTE#99#Arrecadação Automática da Tributação \x0D
148#99#2019-03-20#99#CREDITO_BANCARIO#99#2281.11#99#001#99#3345#99#6#99#9631#99#8#99#CORRENTE#99#Lanþamentos da tesouraria no ponto n¦ 1 \x0DDocumento: 1 - Mov. de Recebimento: 536/1/1DOCUMEN
167#99#2019-03-26#99#CREDITO_BANCARIO#99#3006.58#99#104#99#02142#99#0#99#06000001#99#6#99#CORRENTE#99#Arrecadação Automática da Tributação \x0D
243#99#2019-04-25#99#CREDITO_BANCARIO#99#60.24#99#104#99#02142#99#0#99#06000001#99#6#99#CORRENTE#99#Lanþamentos da tesouraria no ponto n¦ 1 \x0DDocumento: 1 - Mov. de Recebimento: 776/1/13DOCUME
250#99#2019-04-29#99#CREDITO_BANCARIO#99#55.72#99#104#99#02142#99#0#99#06000001#99#6#99#CORRENTE#99#Lanþamentos da tesouraria no ponto n¦ 1 \x0DDocumento: 1 - Mov. de Recebimento: 791/1/1DOCUMEN
299#99#2019-05-17#99#CREDITO_BANCARIO#99#20659.71#99#104#99#02142#99#0#99#00600004#99#0#99#CORRENTE#99#Lanþamentos da tesouraria no ponto n¦ 1 \x0DDocumento: 1 - Mov. de Recebimento: 896/1/1DOCUMEN
4#99#2019-01-15#99#CREDITO_BANCARIO#99#1380.00#99#001#99#3345#99#6#99#15018#99#5#99#CORRENTE#99#Lanþamentos da tesouraria no ponto n¦ 1 \x0DDocumento: 1 - Mov. de Recebimento: 73/1/1DOCUMENT
